customer_id,subscription_id,amount,payment_method,failure_reason,attempt_number,previous_successes,previous_failures,customer_tenure_days,subscription_age_days,plan_value,days_since_failure,historical_recovery_rate,customer_segment,recovered
C1315,sub_1315,799,card,insufficient_funds,4,10,2,584,685,799,1,0.733,new,0
C1316,sub_1316,799,card,insufficient_funds,3,6,1,75,351,799,5,0.7,standard,0
C1317,sub_1317,999,netbanking,card_expired,2,13,4,408,295,999,0,0.7,new,0
C1318,sub_1318,4999,card,insufficient_funds,5,5,1,329,357,4999,14,0.667,standard,0
C1319,sub_1319,2499,card,technical,4,3,1,95,780,2499,17,0.571,standard,0
C1320,sub_1320,1499,card,technical,1,2,5,1120,327,1499,11,0.3,standard,0
C1321,sub_1321,1499,upi,insufficient_funds,1,13,0,536,333,1499,19,0.875,enterprise,1
C1322,sub_1322,799,upi,insufficient_funds,1,8,6,769,359,799,15,0.529,loyal,0
C1323,sub_1323,999,card,insufficient_funds,3,4,1,308,49,999,16,0.625,enterprise,0
C1324,sub_1324,999,card,bank_decline,2,9,0,890,34,999,6,0.833,enterprise,0
C1325,sub_1325,2499,card,card_expired,2,7,5,212,373,2499,19,0.533,new,0
C1326,sub_1326,4999,card,bank_decline,3,1,1,1019,16,4999,13,0.4,standard,0
C1327,sub_1327,999,netbanking,insufficient_funds,3,9,2,1110,681,999,1,0.714,standard,1
C1328,sub_1328,2499,card,card_expired,1,1,2,474,382,2499,1,0.333,new,0
C1329,sub_1329,299,card,insufficient_funds,1,2,3,326,451,299,19,0.375,loyal,0
C1330,sub_1330,799,upi,bank_decline,4,9,3,1172,303,799,6,0.667,loyal,0
C1331,sub_1331,4999,upi,network,5,6,1,342,687,4999,10,0.7,standard,1
C1332,sub_1332,1499,card,card_expired,5,3,1,275,385,1499,16,0.571,loyal,0
C1333,sub_1333,999,card,bank_decline,5,0,1,517,32,999,16,0.25,loyal,0
C1334,sub_1334,499,card,network,3,8,0,1450,439,499,0,0.818,standard,1
C1335,sub_1335,2499,upi,card_expired,5,9,4,699,160,2499,13,0.625,new,0
C1336,sub_1336,4999,upi,network,5,2,3,401,535,4999,20,0.375,enterprise,0
C1337,sub_1337,799,upi,bank_decline,5,5,0,775,507,799,7,0.75,standard,0
C1338,sub_1338,2499,upi,network,1,4,2,529,427,2499,11,0.556,standard,1
C1339,sub_1339,1499,card,technical,1,12,4,1000,347,1499,5,0.684,new,1
C1340,sub_1340,799,card,network,3,11,1,663,536,799,15,0.8,loyal,0
C1341,sub_1341,799,card,technical,3,3,2,886,612,799,2,0.5,loyal,1
C1342,sub_1342,999,upi,bank_decline,5,7,5,660,790,999,11,0.533,standard,0
C1343,sub_1343,799,card,card_expired,2,12,4,727,866,799,9,0.684,enterprise,0
C1344,sub_1344,1499,card,bank_decline,5,4,4,676,75,1499,14,0.455,standard,0
C1345,sub_1345,499,card,bank_decline,5,1,2,596,594,499,10,0.333,enterprise,0
C1346,sub_1346,999,upi,technical,5,4,3,1446,77,999,21,0.5,standard,0
C1347,sub_1347,2499,upi,network,1,8,5,406,376,2499,21,0.562,loyal,0
C1348,sub_1348,2499,upi,card_expired,2,13,6,1210,667,2499,6,0.636,loyal,0
C1349,sub_1349,499,card,network,2,4,0,1067,488,499,0,0.714,loyal,1
C1350,sub_1350,1499,netbanking,card_expired,4,0,5,796,727,1499,10,0.125,standard,0
C1351,sub_1351,799,upi,network,4,2,6,483,821,799,12,0.273,loyal,0
C1352,sub_1352,2499,upi,card_expired,3,5,6,730,876,2499,16,0.429,standard,0
C1353,sub_1353,799,upi,card_expired,1,1,1,1275,606,799,11,0.4,new,0
C1354,sub_1354,1499,netbanking,insufficient_funds,3,0,3,281,606,1499,12,0.167,standard,0
C1355,sub_1355,999,netbanking,insufficient_funds,4,9,0,883,723,999,0,0.833,standard,1
C1356,sub_1356,499,card,bank_decline,3,11,0,1149,210,499,16,0.857,standard,1
C1357,sub_1357,1499,card,bank_decline,2,3,3,954,272,1499,7,0.444,standard,0
C1358,sub_1358,1499,card,insufficient_funds,3,7,1,224,307,1499,8,0.727,new,0
C1359,sub_1359,1499,upi,card_expired,4,8,1,768,670,1499,9,0.75,new,0
C1360,sub_1360,2499,upi,technical,3,9,2,282,316,2499,1,0.714,loyal,0
C1361,sub_1361,1499,card,network,5,13,3,1393,126,1499,10,0.737,standard,0
C1362,sub_1362,2499,card,network,2,12,1,534,718,2499,8,0.812,standard,1
C1363,sub_1363,799,netbanking,network,4,4,5,638,675,799,5,0.417,standard,0
C1364,sub_1364,999,netbanking,card_expired,5,13,4,1287,535,999,5,0.7,standard,0
C1365,sub_1365,999,netbanking,insufficient_funds,2,0,5,646,793,999,0,0.125,standard,0
C1366,sub_1366,1499,card,bank_decline,2,13,6,298,712,1499,19,0.636,standard,0
C1367,sub_1367,299,upi,card_expired,1,1,4,1340,810,299,6,0.25,loyal,0
C1368,sub_1368,2499,upi,insufficient_funds,2,1,2,975,234,2499,19,0.333,enterprise,0
C1369,sub_1369,999,card,technical,1,1,6,911,105,999,18,0.2,standard,0
C1370,sub_1370,999,card,bank_decline,4,1,3,122,308,999,10,0.286,new,0
C1371,sub_1371,4999,netbanking,network,1,6,3,679,747,4999,17,0.583,standard,0
C1372,sub_1372,999,card,insufficient_funds,4,8,2,694,832,999,4,0.692,standard,1
C1373,sub_1373,999,card,insufficient_funds,3,10,0,400,99,999,3,0.846,standard,0
C1374,sub_1374,999,upi,network,5,0,6,851,770,999,19,0.111,standard,0
C1375,sub_1375,4999,upi,network,2,4,5,375,431,4999,14,0.417,standard,0
C1376,sub_1376,499,card,technical,2,1,4,711,736,499,15,0.25,standard,0
C1377,sub_1377,499,upi,insufficient_funds,2,2,1,1204,614,499,20,0.5,loyal,0
C1378,sub_1378,299,card,insufficient_funds,3,10,6,1105,54,299,0,0.579,standard,0
C1379,sub_1379,2499,upi,bank_decline,2,8,1,426,436,2499,3,0.75,standard,1
C1380,sub_1380,299,card,card_expired,1,2,1,319,80,299,21,0.5,loyal,0
C1381,sub_1381,1499,upi,technical,5,4,0,18,306,1499,2,0.714,standard,0
C1382,sub_1382,4999,upi,bank_decline,4,12,2,524,682,4999,9,0.765,new,0
C1383,sub_1383,1499,card,insufficient_funds,1,8,2,38,615,1499,0,0.692,new,1
C1384,sub_1384,499,card,insufficient_funds,4,3,5,201,634,499,7,0.364,loyal,0
C1385,sub_1385,1499,upi,technical,2,13,2,1467,595,1499,3,0.778,standard,1
C1386,sub_1386,999,card,bank_decline,1,2,6,1284,14,999,5,0.273,standard,0
C1387,sub_1387,299,card,technical,3,4,2,844,525,299,17,0.556,new,0
C1388,sub_1388,499,card,network,4,9,3,1164,437,499,6,0.667,new,0
C1389,sub_1389,2499,netbanking,bank_decline,1,7,4,738,476,2499,17,0.571,standard,1
C1390,sub_1390,999,card,card_expired,2,0,5,905,192,999,19,0.125,standard,0
C1391,sub_1391,999,card,network,5,11,5,1377,635,999,11,0.632,standard,1
C1392,sub_1392,2499,netbanking,card_expired,2,3,6,127,547,2499,11,0.333,standard,0
C1393,sub_1393,999,card,card_expired,1,9,6,534,363,999,7,0.556,loyal,1
C1394,sub_1394,4999,card,network,3,4,0,187,51,4999,14,0.714,standard,0
C1395,sub_1395,299,card,insufficient_funds,4,10,0,1194,62,299,17,0.846,standard,0
C1396,sub_1396,799,card,bank_decline,5,12,3,1235,323,799,18,0.722,standard,0
C1397,sub_1397,499,card,insufficient_funds,4,10,1,1085,484,499,4,0.786,standard,0
C1398,sub_1398,799,upi,insufficient_funds,1,12,3,917,897,799,15,0.722,standard,1
C1399,sub_1399,4999,card,insufficient_funds,5,7,4,720,651,4999,3,0.571,new,0
C1400,sub_1400,799,upi,insufficient_funds,4,0,1,45,437,799,10,0.25,loyal,0
C1401,sub_1401,799,card,technical,4,7,0,1164,269,799,1,0.8,standard,0
C1402,sub_1402,299,card,bank_decline,5,6,6,1342,152,299,12,0.467,standard,0
C1403,sub_1403,799,card,network,4,10,2,1449,127,799,18,0.733,loyal,0
C1404,sub_1404,499,card,technical,2,3,5,519,65,499,17,0.364,standard,0
C1405,sub_1405,499,upi,bank_decline,3,9,4,308,820,499,15,0.625,new,0
C1406,sub_1406,299,card,insufficient_funds,3,6,4,984,15,299,12,0.538,loyal,0
C1407,sub_1407,1499,card,bank_decline,3,9,5,36,777,1499,13,0.588,standard,0
C1408,sub_1408,1499,card,network,4,5,1,99,525,1499,2,0.667,standard,0
C1409,sub_1409,2499,upi,technical,4,5,1,1233,556,2499,16,0.667,standard,1
C1410,sub_1410,299,card,card_expired,1,2,6,1435,862,299,14,0.273,standard,0
C1411,sub_1411,4999,upi,card_expired,3,11,4,611,708,4999,3,0.667,standard,0
C1412,sub_1412,999,card,network,1,0,2,766,133,999,13,0.2,loyal,1
C1413,sub_1413,999,card,technical,3,3,4,821,871,999,8,0.4,loyal,1
C1414,sub_1414,4999,upi,network,3,5,2,216,159,4999,11,0.6,standard,1
C1415,sub_1415,499,card,network,2,2,6,341,512,499,17,0.273,loyal,0
C1416,sub_1416,999,card,network,5,12,3,454,576,999,7,0.722,loyal,0
C1417,sub_1417,299,netbanking,bank_decline,2,4,2,1264,220,299,20,0.556,new,0
C1418,sub_1418,999,card,network,1,3,4,662,567,999,9,0.4,standard,1
C1419,sub_1419,499,card,technical,2,3,5,1084,575,499,11,0.364,new,0
C1420,sub_1420,499,card,card_expired,4,2,2,299,881,499,0,0.429,standard,0
C1421,sub_1421,1499,card,network,1,9,5,1430,823,1499,2,0.588,loyal,0
C1422,sub_1422,299,upi,network,3,6,1,1326,360,299,6,0.7,loyal,0
C1423,sub_1423,4999,card,network,3,3,1,718,621,4999,21,0.571,loyal,0
C1424,sub_1424,499,netbanking,card_expired,5,12,5,346,739,499,5,0.65,standard,0
C1425,sub_1425,299,upi,bank_decline,1,9,4,1465,24,299,8,0.625,new,1
C1426,sub_1426,999,netbanking,network,1,5,0,1214,616,999,18,0.75,new,1
C1427,sub_1427,799,upi,bank_decline,3,7,4,771,825,799,7,0.571,standard,0
C1428,sub_1428,1499,netbanking,network,1,9,2,408,109,1499,17,0.714,standard,1
C1429,sub_1429,1499,card,bank_decline,4,2,1,935,678,1499,2,0.5,standard,0
C1430,sub_1430,1499,card,technical,2,11,2,561,55,1499,2,0.75,standard,1
C1431,sub_1431,1499,card,bank_decline,3,3,3,1014,362,1499,0,0.444,new,0
C1432,sub_1432,2499,upi,card_expired,1,0,6,1250,737,2499,2,0.111,new,0
C1433,sub_1433,1499,card,bank_decline,4,7,3,739,888,1499,13,0.615,new,0
C1434,sub_1434,299,upi,network,3,12,2,81,655,299,1,0.765,loyal,1
C1435,sub_1435,999,card,network,1,10,5,848,649,999,13,0.611,standard,0
C1436,sub_1436,1499,upi,network,2,4,3,1289,233,1499,13,0.5,new,0
C1437,sub_1437,499,card,insufficient_funds,1,5,0,342,743,499,5,0.75,standard,0
C1438,sub_1438,4999,netbanking,bank_decline,1,8,4,1439,593,4999,0,0.6,standard,0
C1439,sub_1439,999,card,card_expired,4,3,3,549,848,999,3,0.444,standard,0
C1440,sub_1440,799,card,bank_decline,3,11,4,1029,542,799,3,0.667,loyal,1
C1441,sub_1441,799,upi,network,5,4,1,1055,36,799,11,0.625,standard,1
C1442,sub_1442,1499,upi,bank_decline,2,3,3,281,460,1499,20,0.444,new,0
C1443,sub_1443,1499,upi,network,4,1,4,68,697,1499,9,0.25,standard,0
C1444,sub_1444,499,netbanking,network,4,9,4,1423,709,499,13,0.625,new,1
C1445,sub_1445,499,card,bank_decline,4,0,4,1053,348,499,6,0.143,loyal,0
C1446,sub_1446,299,upi,technical,5,11,6,950,154,299,2,0.6,standard,1
C1447,sub_1447,999,card,card_expired,4,13,3,462,782,999,4,0.737,standard,0
C1448,sub_1448,4999,card,network,4,1,3,171,741,4999,10,0.286,standard,0
C1449,sub_1449,4999,card,card_expired,4,1,3,415,791,4999,18,0.286,standard,0
C1450,sub_1450,999,card,network,3,13,2,826,603,999,5,0.778,standard,1
C1451,sub_1451,999,card,technical,4,1,2,1043,745,999,21,0.333,standard,0
C1452,sub_1452,999,upi,bank_decline,5,5,4,485,363,999,14,0.5,loyal,0
C1453,sub_1453,499,card,network,4,12,2,330,701,499,7,0.765,loyal,0
C1454,sub_1454,799,netbanking,network,4,1,5,381,439,799,13,0.222,standard,0
C1455,sub_1455,4999,card,network,1,9,5,1442,715,4999,15,0.588,loyal,1
C1456,sub_1456,1499,card,technical,3,5,6,949,132,1499,15,0.429,new,0
C1457,sub_1457,499,upi,insufficient_funds,1,6,0,1486,267,499,19,0.778,standard,0
C1458,sub_1458,299,card,bank_decline,1,13,2,19,193,299,14,0.778,new,0
C1459,sub_1459,2499,card,card_expired,2,9,5,692,366,2499,0,0.588,standard,1
C1460,sub_1460,4999,upi,card_expired,3,4,3,691,733,4999,8,0.5,standard,0
C1461,sub_1461,299,card,network,3,13,4,608,104,299,19,0.7,loyal,1
C1462,sub_1462,799,card,technical,5,8,5,593,657,799,4,0.562,standard,0
C1463,sub_1463,2499,upi,insufficient_funds,4,1,6,127,747,2499,10,0.2,standard,0
C1464,sub_1464,499,card,card_expired,3,5,1,57,604,499,11,0.667,new,0
C1465,sub_1465,499,upi,card_expired,2,3,1,1169,581,499,12,0.571,new,0
C1466,sub_1466,799,upi,card_expired,4,8,3,666,125,799,19,0.643,standard,0
C1467,sub_1467,799,card,technical,2,12,3,252,551,799,11,0.722,new,1
C1468,sub_1468,999,card,network,5,0,6,527,204,999,0,0.111,standard,0
C1469,sub_1469,4999,card,insufficient_funds,4,10,0,1400,222,4999,5,0.846,new,1
C1470,sub_1470,4999,upi,insufficient_funds,4,12,1,706,775,4999,13,0.812,new,1
C1471,sub_1471,1499,card,insufficient_funds,2,13,6,1485,553,1499,17,0.636,standard,0
C1472,sub_1472,299,netbanking,network,4,9,4,250,894,299,14,0.625,enterprise,0
C1473,sub_1473,499,card,network,5,4,4,192,409,499,16,0.455,new,0
C1474,sub_1474,499,upi,network,1,2,1,850,322,499,5,0.5,loyal,1
C1475,sub_1475,299,card,insufficient_funds,1,13,4,1027,895,299,2,0.7,standard,1
C1476,sub_1476,799,card,insufficient_funds,3,5,2,1472,560,799,20,0.6,standard,0
C1477,sub_1477,299,card,card_expired,2,4,5,704,776,299,12,0.417,standard,0
C1478,sub_1478,1499,card,card_expired,4,10,0,308,40,1499,16,0.846,standard,0
C1479,sub_1479,499,netbanking,insufficient_funds,3,10,1,816,473,499,21,0.786,loyal,0
C1480,sub_1480,2499,card,insufficient_funds,5,11,4,467,735,2499,4,0.667,new,0
C1481,sub_1481,999,card,network,2,12,4,277,727,999,19,0.684,standard,1
C1482,sub_1482,4999,card,card_expired,2,12,5,141,643,4999,8,0.65,standard,0
C1483,sub_1483,999,card,insufficient_funds,1,2,5,1088,148,999,13,0.3,loyal,0
C1484,sub_1484,499,netbanking,network,2,2,0,967,492,499,8,0.6,standard,1
C1485,sub_1485,4999,netbanking,insufficient_funds,2,2,0,258,92,4999,4,0.6,enterprise,0
C1486,sub_1486,799,netbanking,insufficient_funds,4,8,2,842,721,799,19,0.692,standard,0
C1487,sub_1487,2499,card,network,2,8,6,1329,567,2499,7,0.529,standard,1
C1488,sub_1488,2499,card,card_expired,2,12,3,1228,175,2499,0,0.722,loyal,1
C1489,sub_1489,4999,upi,card_expired,2,11,6,686,654,4999,3,0.6,loyal,0
C1490,sub_1490,1499,card,bank_decline,3,11,0,95,647,1499,21,0.857,standard,0
C1491,sub_1491,999,upi,card_expired,4,1,6,955,48,999,18,0.2,loyal,0
C1492,sub_1492,799,card,card_expired,5,9,0,779,81,799,14,0.833,new,0
C1493,sub_1493,999,card,insufficient_funds,1,11,5,1383,181,999,17,0.632,enterprise,1
C1494,sub_1494,2499,upi,bank_decline,5,13,6,834,64,2499,14,0.636,loyal,0
C1495,sub_1495,999,card,insufficient_funds,2,4,2,1109,484,999,20,0.556,standard,0
C1496,sub_1496,299,netbanking,insufficient_funds,5,10,2,797,792,299,2,0.733,new,0
C1497,sub_1497,799,card,card_expired,1,5,4,815,57,799,1,0.5,standard,0
C1498,sub_1498,4999,card,insufficient_funds,4,2,5,482,553,4999,15,0.3,standard,0
C1499,sub_1499,499,card,insufficient_funds,5,4,0,609,382,499,21,0.714,standard,1
C1500,sub_1500,999,card,bank_decline,1,3,1,450,752,999,12,0.571,standard,0
C1501,sub_1501,2499,card,technical,4,12,5,698,434,2499,21,0.65,loyal,0
C1502,sub_1502,799,card,technical,1,2,5,1427,602,799,8,0.3,standard,0
C1503,sub_1503,1499,upi,insufficient_funds,5,1,1,519,829,1499,14,0.4,standard,0
C1504,sub_1504,2499,netbanking,insufficient_funds,4,8,6,700,123,2499,11,0.529,enterprise,1
C1505,sub_1505,799,card,bank_decline,5,8,6,1419,284,799,19,0.529,loyal,0
C1506,sub_1506,4999,card,insufficient_funds,5,7,6,235,243,4999,14,0.5,standard,0
C1507,sub_1507,999,card,bank_decline,2,2,1,386,152,999,9,0.5,standard,0
C1508,sub_1508,799,upi,insufficient_funds,3,6,4,744,583,799,5,0.538,standard,0
C1509,sub_1509,499,card,network,4,13,1,619,7,499,6,0.824,standard,1
C1510,sub_1510,499,card,network,1,1,1,518,347,499,1,0.4,new,0
C1511,sub_1511,999,card,bank_decline,2,11,0,1169,110,999,3,0.857,standard,1
C1512,sub_1512,499,card,network,1,1,3,753,554,499,11,0.286,standard,0
C1513,sub_1513,799,card,insufficient_funds,5,3,4,552,676,799,0,0.4,standard,0
C1514,sub_1514,1499,card,insufficient_funds,2,12,1,723,420,1499,10,0.812,loyal,1
C1515,sub_1515,4999,netbanking,network,3,4,1,1331,400,4999,0,0.625,loyal,0
C1516,sub_1516,1499,card,insufficient_funds,3,7,1,1476,405,1499,3,0.727,standard,1
C1517,sub_1517,999,card,bank_decline,2,5,1,372,179,999,15,0.667,new,0
C1518,sub_1518,1499,card,network,4,8,5,69,338,1499,0,0.562,new,0
C1519,sub_1519,799,card,bank_decline,5,5,1,56,839,799,7,0.667,standard,0
C1520,sub_1520,499,card,bank_decline,3,6,1,673,37,499,4,0.7,loyal,0
C1521,sub_1521,2499,card,insufficient_funds,5,11,2,946,708,2499,1,0.75,standard,0
C1522,sub_1522,299,card,network,1,7,1,86,149,299,4,0.727,new,1
C1523,sub_1523,4999,upi,card_expired,5,7,6,767,103,4999,2,0.5,new,0
C1524,sub_1524,999,card,network,1,11,1,605,257,999,1,0.8,standard,1
C1525,sub_1525,2499,netbanking,insufficient_funds,1,5,3,1400,242,2499,14,0.545,standard,0
C1526,sub_1526,299,card,technical,1,11,3,909,285,299,2,0.706,standard,1
C1527,sub_1527,999,card,technical,2,10,1,640,764,999,20,0.786,new,0
C1528,sub_1528,799,netbanking,bank_decline,5,12,3,884,814,799,10,0.722,standard,1
C1529,sub_1529,799,upi,insufficient_funds,2,6,1,212,623,799,8,0.7,loyal,1
C1530,sub_1530,999,card,card_expired,4,7,3,717,132,999,19,0.615,standard,0
C1531,sub_1531,1499,upi,bank_decline,3,1,0,501,851,1499,17,0.5,new,0
C1532,sub_1532,4999,card,insufficient_funds,1,1,3,279,762,4999,9,0.286,standard,0
C1533,sub_1533,2499,card,card_expired,3,1,2,595,69,2499,21,0.333,loyal,0
C1534,sub_1534,499,upi,network,2,8,2,962,349,499,11,0.692,new,1
C1535,sub_1535,4999,upi,network,2,4,0,878,698,4999,15,0.714,new,1
C1536,sub_1536,999,card,insufficient_funds,3,4,6,1446,81,999,21,0.385,standard,0
C1537,sub_1537,999,card,network,4,8,0,419,69,999,15,0.818,standard,0
C1538,sub_1538,299,card,network,3,5,1,1052,545,299,13,0.667,loyal,1
C1539,sub_1539,1499,card,bank_decline,2,1,0,829,303,1499,13,0.5,loyal,0
C1540,sub_1540,4999,netbanking,technical,4,7,6,1312,398,4999,14,0.5,new,0
C1541,sub_1541,799,card,card_expired,4,7,2,1362,675,799,21,0.667,loyal,0
C1542,sub_1542,4999,card,bank_decline,2,1,3,1064,490,4999,15,0.286,standard,0
C1543,sub_1543,299,card,technical,5,3,5,641,640,299,6,0.364,standard,0
C1544,sub_1544,4999,card,network,5,3,0,804,114,4999,0,0.667,standard,0
C1545,sub_1545,499,card,insufficient_funds,4,9,0,980,2,499,17,0.833,standard,0
C1546,sub_1546,999,netbanking,insufficient_funds,2,3,1,1210,227,999,10,0.571,loyal,0
C1547,sub_1547,299,upi,network,2,0,4,351,182,299,9,0.143,new,1
C1548,sub_1548,4999,upi,bank_decline,3,3,6,1310,292,4999,20,0.333,standard,0
C1549,sub_1549,999,card,insufficient_funds,1,6,4,1203,700,999,3,0.538,enterprise,0
C1550,sub_1550,4999,card,insufficient_funds,2,10,6,141,137,4999,0,0.579,standard,0
C1551,sub_1551,799,card,network,1,0,6,411,114,799,16,0.111,new,0
C1552,sub_1552,299,card,network,1,12,1,361,181,299,20,0.812,new,1
C1553,sub_1553,1499,card,technical,4,4,1,873,294,1499,18,0.625,standard,0
C1554,sub_1554,499,upi,network,1,4,1,320,178,499,19,0.625,loyal,0
C1555,sub_1555,1499,netbanking,network,3,0,5,457,166,1499,18,0.125,new,0
C1556,sub_1556,299,card,insufficient_funds,3,3,4,291,522,299,15,0.4,standard,0
C1557,sub_1557,499,card,insufficient_funds,1,6,6,110,101,499,20,0.467,standard,0
C1558,sub_1558,1499,upi,card_expired,5,8,3,694,139,1499,7,0.643,standard,0
C1559,sub_1559,1499,card,insufficient_funds,5,10,6,486,753,1499,16,0.579,new,0
C1560,sub_1560,499,netbanking,network,4,7,6,761,17,499,2,0.5,standard,0
C1561,sub_1561,499,card,network,4,1,5,325,56,499,11,0.222,standard,0
C1562,sub_1562,4999,card,bank_decline,2,5,5,436,63,4999,6,0.462,new,0
C1563,sub_1563,299,card,card_expired,5,10,0,1340,482,299,20,0.846,standard,0
C1564,sub_1564,499,netbanking,card_expired,4,8,5,1209,625,499,9,0.562,loyal,0
C1565,sub_1565,4999,card,card_expired,3,8,6,406,623,4999,4,0.529,loyal,0
C1566,sub_1566,999,upi,bank_decline,4,7,2,251,621,999,12,0.667,standard,0
C1567,sub_1567,299,card,network,5,7,5,1461,52,299,1,0.533,loyal,0
C1568,sub_1568,4999,card,insufficient_funds,4,13,2,1024,310,4999,2,0.778,standard,0
C1569,sub_1569,799,netbanking,insufficient_funds,1,8,1,743,570,799,9,0.75,enterprise,1
C1570,sub_1570,2499,card,insufficient_funds,2,8,5,1052,614,2499,13,0.562,enterprise,0
C1571,sub_1571,1499,card,bank_decline,1,4,1,339,301,1499,12,0.625,standard,0
C1572,sub_1572,799,card,insufficient_funds,2,6,3,647,762,799,1,0.583,standard,0
C1573,sub_1573,799,upi,bank_decline,5,9,6,593,750,799,14,0.556,new,1
C1574,sub_1574,999,card,bank_decline,1,12,1,1084,689,999,1,0.812,standard,0
C1575,sub_1575,799,card,insufficient_funds,5,10,1,283,718,799,17,0.786,standard,0
C1576,sub_1576,499,netbanking,technical,2,9,6,738,877,499,0,0.556,standard,0
C1577,sub_1577,2499,upi,card_expired,3,10,5,1252,714,2499,0,0.611,new,0
C1578,sub_1578,1499,upi,bank_decline,3,0,3,302,527,1499,11,0.167,loyal,0
C1579,sub_1579,1499,upi,insufficient_funds,1,3,2,188,359,1499,17,0.5,enterprise,0
C1580,sub_1580,2499,upi,insufficient_funds,1,3,6,1233,326,2499,16,0.333,standard,0
C1581,sub_1581,999,card,insufficient_funds,2,9,5,1311,740,999,13,0.588,standard,0
C1582,sub_1582,4999,card,network,1,10,6,651,267,4999,3,0.579,loyal,0
C1583,sub_1583,4999,upi,insufficient_funds,4,2,0,78,567,4999,20,0.6,standard,0
C1584,sub_1584,4999,upi,technical,3,2,3,815,452,4999,0,0.375,enterprise,0
C1585,sub_1585,299,netbanking,card_expired,5,6,5,456,341,299,7,0.5,standard,0
C1586,sub_1586,299,card,network,5,13,0,885,406,299,16,0.875,standard,1
C1587,sub_1587,999,card,insufficient_funds,2,0,3,218,73,999,13,0.167,standard,1
C1588,sub_1588,1499,card,network,5,12,0,1209,638,1499,17,0.867,standard,1
C1589,sub_1589,499,card,network,1,2,6,1031,61,499,16,0.273,standard,0
C1590,sub_1590,299,card,technical,3,3,4,971,67,299,20,0.4,loyal,0
C1591,sub_1591,299,upi,insufficient_funds,4,8,1,773,227,299,11,0.75,standard,0
C1592,sub_1592,999,card,insufficient_funds,3,10,3,338,478,999,18,0.688,standard,0
C1593,sub_1593,4999,card,card_expired,4,12,0,1409,270,4999,3,0.867,standard,1
C1594,sub_1594,999,card,network,5,0,5,406,792,999,3,0.125,standard,0
C1595,sub_1595,2499,upi,network,3,0,1,555,834,2499,1,0.25,standard,0
C1596,sub_1596,299,netbanking,bank_decline,2,6,4,1390,354,299,4,0.538,standard,0
C1597,sub_1597,499,card,card_expired,3,7,0,70,899,499,2,0.8,standard,0
C1598,sub_1598,1499,card,technical,5,3,1,196,81,1499,18,0.571,loyal,0
C1599,sub_1599,799,card,card_expired,5,8,6,1144,130,799,10,0.529,loyal,0
C1600,sub_1600,299,card,insufficient_funds,5,3,2,558,313,299,9,0.5,standard,0
C1601,sub_1601,499,card,bank_decline,2,13,0,873,848,499,14,0.875,loyal,0
C1602,sub_1602,2499,netbanking,technical,2,2,4,874,453,2499,7,0.333,enterprise,0
